event_id,facility_id,medicine_code,stockout_date,estimated_unmet_demand
STK-001904,FAC-0031,EPINEPHRINE,2023-08-01,1.0
STK-001905,FAC-0031,EPINEPHRINE,2023-08-25,1.0
STK-001906,FAC-0031,EPINEPHRINE,2023-09-18,1.0
STK-001907,FAC-0031,EPINEPHRINE,2023-09-20,1.0
STK-001908,FAC-0031,EPINEPHRINE,2023-09-21,2.0
STK-001909,FAC-0031,EPINEPHRINE,2023-09-23,1.0
STK-001910,FAC-0031,EPINEPHRINE,2023-09-25,1.0
STK-001911,FAC-0031,EPINEPHRINE,2023-09-26,1.0
STK-001912,FAC-0031,EPINEPHRINE,2023-10-03,1.0
STK-001913,FAC-0031,EPINEPHRINE,2023-10-04,1.0
STK-001914,FAC-0031,EPINEPHRINE,2023-10-05,1.0
STK-001915,FAC-0031,EPINEPHRINE,2023-10-08,1.0
STK-001916,FAC-0031,EPINEPHRINE,2023-10-09,1.0
STK-001917,FAC-0031,EPINEPHRINE,2023-10-14,1.0
STK-001918,FAC-0031,EPINEPHRINE,2023-10-16,1.0
STK-001919,FAC-0031,EPINEPHRINE,2023-10-18,1.0
STK-001920,FAC-0031,EPINEPHRINE,2023-10-19,1.0
STK-001921,FAC-0031,EPINEPHRINE,2023-10-21,1.0
STK-001922,FAC-0031,PARACETAMOL,2023-01-01,115.0
STK-001923,FAC-0031,PARACETAMOL,2023-01-02,94.0
STK-001924,FAC-0031,PARACETAMOL,2023-01-03,113.0
STK-001925,FAC-0031,PARACETAMOL,2023-01-04,98.0
STK-001926,FAC-0031,PARACETAMOL,2023-08-21,87.0
STK-001927,FAC-0031,PARACETAMOL,2023-08-22,456.0
STK-001928,FAC-0031,PARACETAMOL,2023-08-23,441.0
STK-001929,FAC-0031,PARACETAMOL,2023-08-24,350.0
STK-001930,FAC-0031,PARACETAMOL,2023-08-25,404.0
STK-001931,FAC-0031,PARACETAMOL,2023-08-26,451.0
STK-001932,FAC-0031,PARACETAMOL,2023-08-27,256.0
STK-001933,FAC-0031,PARACETAMOL,2023-08-28,365.0
STK-001934,FAC-0031,PARACETAMOL,2023-08-29,329.0
STK-001935,FAC-0031,PARACETAMOL,2023-08-30,466.0
STK-001936,FAC-0031,PARACETAMOL,2023-08-31,368.0
STK-001937,FAC-0031,PARACETAMOL,2023-09-14,387.0
STK-001938,FAC-0031,PARACETAMOL,2023-09-15,408.0
STK-001939,FAC-0031,PARACETAMOL,2023-09-16,404.0
STK-001940,FAC-0031,PARACETAMOL,2023-09-17,403.0
STK-001941,FAC-0031,PARACETAMOL,2023-09-18,440.0
STK-001942,FAC-0031,PARACETAMOL,2023-09-19,351.0
STK-001943,FAC-0031,PARACETAMOL,2023-09-20,273.0
STK-001944,FAC-0031,PARACETAMOL,2023-09-21,319.0
STK-001945,FAC-0031,PARACETAMOL,2023-09-22,429.0
STK-001946,FAC-0031,PARACETAMOL,2023-09-23,510.0
STK-001947,FAC-0031,PARACETAMOL,2023-09-24,345.0
STK-001948,FAC-0031,PARACETAMOL,2023-09-25,319.0
STK-001949,FAC-0031,PARACETAMOL,2023-09-26,427.0
STK-001950,FAC-0031,PARACETAMOL,2023-09-27,493.0
STK-001951,FAC-0031,PARACETAMOL,2023-09-28,262.0
STK-001952,FAC-0031,PARACETAMOL,2023-09-29,332.0
STK-001953,FAC-0031,PARACETAMOL,2023-09-30,433.0
STK-001954,FAC-0031,PARACETAMOL,2023-10-01,324.0
STK-001955,FAC-0031,PARACETAMOL,2023-10-19,20.0
STK-001956,FAC-0031,PARACETAMOL,2023-10-20,280.0
STK-001957,FAC-0031,PARACETAMOL,2023-10-21,165.0
STK-001958,FAC-0031,PARACETAMOL,2023-10-22,280.0
STK-001959,FAC-0031,PARACETAMOL,2023-10-23,227.0
STK-001960,FAC-0031,PARACETAMOL,2023-10-24,192.0
STK-001961,FAC-0031,PARACETAMOL,2023-10-25,221.0
STK-001962,FAC-0031,PARACETAMOL,2023-10-26,206.0
STK-001963,FAC-0031,PARACETAMOL,2023-10-27,305.0
STK-001964,FAC-0031,PARACETAMOL,2023-10-28,274.0
STK-001965,FAC-0031,PARACETAMOL,2023-10-29,270.0
STK-001966,FAC-0031,PARACETAMOL,2023-10-30,227.0
STK-001967,FAC-0031,PARACETAMOL,2023-10-31,171.0
STK-001968,FAC-0031,PARACETAMOL,2023-11-01,172.0
STK-001969,FAC-0031,PARACETAMOL,2023-11-02,235.0
STK-001970,FAC-0031,PARACETAMOL,2023-11-03,153.0
STK-001971,FAC-0031,RIF_INH,2023-01-01,7.0
STK-001972,FAC-0031,RIF_INH,2023-01-02,8.0
STK-001973,FAC-0031,RIF_INH,2023-01-03,4.0
STK-001974,FAC-0031,RIF_INH,2023-01-04,6.0
STK-001975,FAC-0031,RIF_INH,2023-01-05,6.0
STK-001976,FAC-0032,EPINEPHRINE,2023-03-01,2.0
STK-001977,FAC-0032,EPINEPHRINE,2023-03-02,1.0
STK-001978,FAC-0032,EPINEPHRINE,2023-03-25,1.0
STK-001979,FAC-0032,EPINEPHRINE,2023-03-26,1.0
STK-001980,FAC-0032,EPINEPHRINE,2023-03-27,1.0
STK-001981,FAC-0032,EPINEPHRINE,2023-03-29,1.0
STK-001982,FAC-0032,EPINEPHRINE,2023-04-07,1.0
STK-001983,FAC-0032,EPINEPHRINE,2023-04-11,1.0
STK-001984,FAC-0032,EPINEPHRINE,2023-04-12,1.0
STK-001985,FAC-0032,EPINEPHRINE,2023-05-31,1.0
STK-001986,FAC-0032,EPINEPHRINE,2023-06-01,1.0
STK-001987,FAC-0032,EPINEPHRINE,2023-06-04,1.0
STK-001988,FAC-0032,EPINEPHRINE,2023-06-07,1.0
STK-001989,FAC-0032,EPINEPHRINE,2023-06-27,1.0
STK-001990,FAC-0032,EPINEPHRINE,2023-06-28,1.0
STK-001991,FAC-0032,EPINEPHRINE,2023-08-24,1.0
STK-001992,FAC-0032,EPINEPHRINE,2023-08-25,3.0
STK-001993,FAC-0032,EPINEPHRINE,2023-08-27,1.0
STK-001994,FAC-0032,EPINEPHRINE,2023-08-28,2.0
STK-001995,FAC-0032,EPINEPHRINE,2023-09-03,3.0
STK-001996,FAC-0032,EPINEPHRINE,2023-09-06,3.0
STK-001997,FAC-0032,EPINEPHRINE,2023-09-07,3.0
STK-001998,FAC-0032,PARACETAMOL,2023-01-01,98.0
STK-001999,FAC-0032,PARACETAMOL,2023-01-02,121.0
STK-002000,FAC-0032,PARACETAMOL,2023-01-03,109.0
STK-002001,FAC-0032,PARACETAMOL,2023-01-04,145.0
STK-002002,FAC-0032,PARACETAMOL,2023-08-02,416.0
STK-002003,FAC-0032,PARACETAMOL,2023-08-03,350.0
STK-002004,FAC-0032,PARACETAMOL,2023-08-04,327.0
STK-002005,FAC-0032,PARACETAMOL,2023-08-05,425.0
STK-002006,FAC-0032,PARACETAMOL,2023-08-06,364.0
STK-002007,FAC-0032,PARACETAMOL,2023-08-07,561.0
STK-002008,FAC-0032,PARACETAMOL,2023-08-08,374.0
STK-002009,FAC-0032,PARACETAMOL,2023-08-19,130.0
STK-002010,FAC-0032,PARACETAMOL,2023-08-20,437.0
STK-002011,FAC-0032,PARACETAMOL,2023-08-21,480.0
STK-002012,FAC-0032,PARACETAMOL,2023-08-22,544.0
STK-002013,FAC-0032,PARACETAMOL,2023-08-23,463.0
STK-002014,FAC-0032,PARACETAMOL,2023-08-24,393.0
STK-002015,FAC-0032,PARACETAMOL,2023-08-25,412.0
STK-002016,FAC-0032,PARACETAMOL,2023-08-26,359.0
STK-002017,FAC-0032,PARACETAMOL,2023-08-27,348.0
STK-002018,FAC-0032,PARACETAMOL,2023-08-28,474.0
STK-002019,FAC-0032,PARACETAMOL,2023-08-29,295.0
STK-002020,FAC-0032,PARACETAMOL,2023-08-30,477.0
STK-002021,FAC-0032,PARACETAMOL,2023-08-31,494.0
STK-002022,FAC-0032,PARACETAMOL,2023-09-01,437.0
STK-002023,FAC-0032,PARACETAMOL,2023-09-02,533.0
STK-002024,FAC-0032,PARACETAMOL,2023-09-03,387.0
STK-002025,FAC-0032,PARACETAMOL,2023-09-15,365.0
STK-002026,FAC-0032,PARACETAMOL,2023-09-16,436.0
STK-002027,FAC-0032,PARACETAMOL,2023-09-17,429.0
STK-002028,FAC-0032,PARACETAMOL,2023-09-18,330.0
STK-002029,FAC-0032,PARACETAMOL,2023-09-19,355.0
STK-002030,FAC-0032,PARACETAMOL,2023-09-20,376.0
STK-002031,FAC-0032,PARACETAMOL,2023-09-21,318.0
STK-002032,FAC-0032,PARACETAMOL,2023-09-22,396.0
STK-002033,FAC-0032,PARACETAMOL,2023-09-23,321.0
STK-002034,FAC-0032,PARACETAMOL,2023-09-24,465.0
STK-002035,FAC-0032,PARACETAMOL,2023-09-25,461.0
STK-002036,FAC-0032,PARACETAMOL,2023-09-26,488.0
STK-002037,FAC-0032,PARACETAMOL,2023-09-27,330.0
STK-002038,FAC-0032,PARACETAMOL,2023-09-28,349.0
STK-002039,FAC-0032,PARACETAMOL,2023-09-29,470.0
STK-002040,FAC-0032,PARACETAMOL,2023-09-30,572.0
STK-002041,FAC-0032,PARACETAMOL,2023-10-01,460.0
STK-002042,FAC-0032,PARACETAMOL,2023-10-02,429.0
STK-002043,FAC-0032,PARACETAMOL,2023-10-03,396.0
STK-002044,FAC-0032,PARACETAMOL,2023-10-04,379.0
STK-002045,FAC-0032,PARACETAMOL,2023-10-05,376.0
STK-002046,FAC-0032,PARACETAMOL,2023-10-06,278.0
STK-002047,FAC-0032,PARACETAMOL,2023-10-07,373.0
STK-002048,FAC-0032,PARACETAMOL,2023-10-08,260.0
STK-002049,FAC-0032,PARACETAMOL,2023-10-09,290.0
STK-002050,FAC-0032,PARACETAMOL,2023-10-10,303.0
STK-002051,FAC-0032,PARACETAMOL,2023-10-11,369.0
STK-002052,FAC-0032,PARACETAMOL,2023-10-12,328.0
STK-002053,FAC-0032,PARACETAMOL,2023-10-30,32.0
STK-002054,FAC-0032,PARACETAMOL,2023-10-31,225.0
STK-002055,FAC-0032,PARACETAMOL,2023-11-01,242.0
STK-002056,FAC-0032,PARACETAMOL,2023-11-02,202.0
STK-002057,FAC-0032,PARACETAMOL,2023-11-03,319.0
STK-002058,FAC-0032,RIF_INH,2023-01-01,8.0
STK-002059,FAC-0032,RIF_INH,2023-01-02,6.0
STK-002060,FAC-0032,RIF_INH,2023-01-03,3.0
STK-002061,FAC-0032,RIF_INH,2023-01-04,4.0
STK-002062,FAC-0032,RIF_INH,2023-01-05,9.0
STK-002063,FAC-0032,RIF_INH,2023-01-06,8.0
STK-002064,FAC-0032,RIF_INH,2023-01-07,5.0
STK-002065,FAC-0032,RIF_INH,2023-01-08,12.0
STK-002066,FAC-0032,RIF_INH,2023-01-09,9.0
STK-002067,FAC-0032,RIF_INH,2023-01-10,6.0
STK-002068,FAC-0033,EPINEPHRINE,2023-01-05,1.0
STK-002069,FAC-0033,PARACETAMOL,2023-01-01,33.0
STK-002070,FAC-0033,PARACETAMOL,2023-01-02,23.0
STK-002071,FAC-0033,PARACETAMOL,2023-01-03,40.0
STK-002072,FAC-0033,PARACETAMOL,2023-01-04,24.0
STK-002073,FAC-0033,PARACETAMOL,2023-01-05,29.0
STK-002074,FAC-0033,PARACETAMOL,2023-01-06,21.0
STK-002075,FAC-0033,PARACETAMOL,2023-01-07,35.0
STK-002076,FAC-0033,PARACETAMOL,2023-01-08,32.0
STK-002077,FAC-0033,PARACETAMOL,2023-01-09,42.0
STK-002078,FAC-0033,PARACETAMOL,2023-01-10,29.0
STK-002079,FAC-0033,PARACETAMOL,2023-01-11,45.0
STK-002080,FAC-0033,PARACETAMOL,2023-01-12,41.0
STK-002081,FAC-0033,PARACETAMOL,2023-01-13,53.0
STK-002082,FAC-0033,PARACETAMOL,2023-01-14,27.0
STK-002083,FAC-0033,PARACETAMOL,2023-01-15,34.0
STK-002084,FAC-0033,PARACETAMOL,2023-01-16,42.0
STK-002085,FAC-0033,PARACETAMOL,2023-01-17,21.0
STK-002086,FAC-0033,PARACETAMOL,2023-01-18,29.0
STK-002087,FAC-0033,PARACETAMOL,2023-01-19,61.0
STK-002088,FAC-0033,PARACETAMOL,2023-01-20,42.0
STK-002089,FAC-0033,PARACETAMOL,2023-01-21,25.0
STK-002090,FAC-0033,PARACETAMOL,2023-01-22,55.0
STK-002091,FAC-0033,PARACETAMOL,2023-01-23,44.0
STK-002092,FAC-0033,PARACETAMOL,2023-01-24,30.0
STK-002093,FAC-0033,RIF_INH,2023-01-01,1.0
STK-002094,FAC-0034,PARACETAMOL,2023-01-01,15.0
STK-002095,FAC-0034,PARACETAMOL,2023-01-02,28.0
STK-002096,FAC-0034,PARACETAMOL,2023-01-03,27.0
STK-002097,FAC-0034,PARACETAMOL,2023-01-04,21.0
STK-002098,FAC-0034,PARACETAMOL,2023-01-05,14.0
STK-002099,FAC-0034,PARACETAMOL,2023-01-06,20.0
STK-002100,FAC-0034,PARACETAMOL,2023-01-07,45.0
STK-002101,FAC-0034,PARACETAMOL,2023-01-08,16.0
STK-002102,FAC-0034,PARACETAMOL,2023-01-09,30.0
STK-002103,FAC-0034,PARACETAMOL,2023-01-10,30.0
STK-002104,FAC-0034,PARACETAMOL,2023-01-11,34.0
STK-002105,FAC-0034,PARACETAMOL,2023-01-12,24.0
STK-002106,FAC-0034,PARACETAMOL,2023-01-13,38.0
STK-002107,FAC-0034,PARACETAMOL,2023-01-14,16.0
STK-002108,FAC-0034,PARACETAMOL,2023-01-15,8.0
STK-002109,FAC-0034,PARACETAMOL,2023-01-16,26.0
STK-002110,FAC-0034,PARACETAMOL,2023-01-17,21.0
STK-002111,FAC-0034,PARACETAMOL,2023-01-18,27.0
STK-002112,FAC-0034,PARACETAMOL,2023-01-19,41.0
STK-002113,FAC-0034,PARACETAMOL,2023-01-20,23.0
STK-002114,FAC-0034,PARACETAMOL,2023-01-21,18.0
STK-002115,FAC-0034,RIF_INH,2023-01-02,3.0
STK-002116,FAC-0034,RIF_INH,2023-01-03,1.0
STK-002117,FAC-0034,RIF_INH,2023-01-04,4.0
STK-002118,FAC-0034,RIF_INH,2023-01-05,3.0
STK-002119,FAC-0034,RIF_INH,2023-01-06,1.0
STK-002120,FAC-0034,RIF_INH,2023-01-07,1.0
STK-002121,FAC-0035,EPINEPHRINE,2023-01-04,1.0
STK-002122,FAC-0035,EPINEPHRINE,2023-01-06,1.0
STK-002123,FAC-0035,EPINEPHRINE,2023-01-08,1.0
STK-002124,FAC-0035,EPINEPHRINE,2023-01-20,1.0
STK-002125,FAC-0035,EPINEPHRINE,2023-01-22,1.0
STK-002126,FAC-0035,EPINEPHRINE,2023-01-24,1.0
STK-002127,FAC-0035,EPINEPHRINE,2023-01-25,3.0
STK-002128,FAC-0035,EPINEPHRINE,2023-01-26,1.0
STK-002129,FAC-0035,PARACETAMOL,2023-01-01,31.0
STK-002130,FAC-0035,PARACETAMOL,2023-01-02,32.0
STK-002131,FAC-0035,PARACETAMOL,2023-01-03,33.0
STK-002132,FAC-0035,PARACETAMOL,2023-01-04,36.0
STK-002133,FAC-0035,PARACETAMOL,2023-01-05,23.0
STK-002134,FAC-0035,PARACETAMOL,2023-01-06,30.0
STK-002135,FAC-0035,PARACETAMOL,2023-01-07,24.0
STK-002136,FAC-0035,PARACETAMOL,2023-01-08,27.0
STK-002137,FAC-0035,PARACETAMOL,2023-01-09,32.0
STK-002138,FAC-0035,PARACETAMOL,2023-01-10,30.0
STK-002139,FAC-0035,PARACETAMOL,2023-01-11,34.0
STK-002140,FAC-0035,PARACETAMOL,2023-01-12,37.0
STK-002141,FAC-0035,PARACETAMOL,2023-01-13,40.0
STK-002142,FAC-0035,PARACETAMOL,2023-01-14,29.0
STK-002143,FAC-0035,PARACETAMOL,2023-01-15,29.0
STK-002144,FAC-0035,PARACETAMOL,2023-01-16,42.0
STK-002145,FAC-0035,PARACETAMOL,2023-01-17,33.0
STK-002146,FAC-0035,PARACETAMOL,2023-01-18,48.0
STK-002147,FAC-0035,PARACETAMOL,2023-01-19,39.0
STK-002148,FAC-0035,PARACETAMOL,2023-01-20,30.0
STK-002149,FAC-0035,PARACETAMOL,2023-01-21,29.0
STK-002150,FAC-0035,PARACETAMOL,2023-01-22,38.0
STK-002151,FAC-0035,PARACETAMOL,2023-01-23,29.0
STK-002152,FAC-0035,PARACETAMOL,2023-01-24,34.0
STK-002153,FAC-0035,PARACETAMOL,2023-01-25,24.0
STK-002154,FAC-0035,RIF_INH,2023-01-01,1.0
STK-002155,FAC-0035,RIF_INH,2023-01-02,1.0
STK-002156,FAC-0036,PARACETAMOL,2023-01-01,36.0
STK-002157,FAC-0036,PARACETAMOL,2023-01-02,22.0
STK-002158,FAC-0036,PARACETAMOL,2023-01-03,26.0
STK-002159,FAC-0036,PARACETAMOL,2023-01-04,31.0
STK-002160,FAC-0036,PARACETAMOL,2023-01-05,21.0
STK-002161,FAC-0036,PARACETAMOL,2023-01-06,31.0
STK-002162,FAC-0036,PARACETAMOL,2023-01-07,31.0
STK-002163,FAC-0036,PARACETAMOL,2023-01-08,36.0
STK-002164,FAC-0036,RIF_INH,2023-01-01,2.0
STK-002165,FAC-0036,RIF_INH,2023-01-03,2.0
STK-002166,FAC-0036,RIF_INH,2023-01-05,1.0
STK-002167,FAC-0036,RIF_INH,2023-01-06,1.0
STK-002168,FAC-0036,RIF_INH,2023-01-07,2.0
STK-002169,FAC-0036,RIF_INH,2023-01-08,1.0
STK-002170,FAC-0036,RIF_INH,2023-01-09,3.0
STK-002171,FAC-0036,RIF_INH,2023-01-13,2.0
STK-002172,FAC-0036,RIF_INH,2023-01-14,2.0
STK-002173,FAC-0036,RIF_INH,2023-01-15,1.0
STK-002174,FAC-0036,RIF_INH,2023-01-16,3.0
STK-002175,FAC-0036,RIF_INH,2023-01-17,1.0
STK-002176,FAC-0036,RIF_INH,2023-01-19,2.0
STK-002177,FAC-0036,RIF_INH,2023-01-20,2.0
STK-002178,FAC-0036,RIF_INH,2023-01-21,1.0
STK-002179,FAC-0036,RIF_INH,2023-01-22,2.0
STK-002180,FAC-0036,RIF_INH,2023-01-23,1.0
STK-002181,FAC-0036,RIF_INH,2023-01-24,1.0
STK-002182,FAC-0036,RIF_INH,2023-01-25,1.0
STK-002183,FAC-0036,RIF_INH,2023-01-26,2.0
STK-002184,FAC-0036,RIF_INH,2023-01-27,1.0
STK-002185,FAC-0036,RIF_INH,2023-01-28,1.0
STK-002186,FAC-0036,RIF_INH,2023-01-29,2.0
STK-002187,FAC-0036,RIF_INH,2023-01-30,1.0
STK-002188,FAC-0036,RIF_INH,2023-01-31,1.0
STK-002189,FAC-0036,RIF_INH,2023-02-01,1.0
STK-002190,FAC-0036,RIF_INH,2023-02-02,3.0
STK-002191,FAC-0036,RIF_INH,2023-02-03,2.0
STK-002192,FAC-0036,RIF_INH,2023-02-05,2.0
STK-002193,FAC-0036,RIF_INH,2023-02-06,1.0
STK-002194,FAC-0036,RIF_INH,2023-02-07,1.0
STK-002195,FAC-0036,RIF_INH,2023-02-08,1.0
STK-002196,FAC-0036,RIF_INH,2023-02-09,1.0
STK-002197,FAC-0037,EPINEPHRINE,2023-01-03,1.0
STK-002198,FAC-0037,PARACETAMOL,2023-01-01,40.0
STK-002199,FAC-0037,PARACETAMOL,2023-01-02,22.0
STK-002200,FAC-0037,PARACETAMOL,2023-01-03,42.0
STK-002201,FAC-0037,RIF_INH,2023-01-01,1.0
STK-002202,FAC-0038,PARACETAMOL,2023-01-01,35.0
STK-002203,FAC-0038,PARACETAMOL,2023-01-02,37.0
STK-002204,FAC-0038,PARACETAMOL,2023-01-03,34.0
STK-002205,FAC-0038,PARACETAMOL,2023-01-04,28.0
STK-002206,FAC-0038,PARACETAMOL,2023-01-05,22.0
STK-002207,FAC-0038,PARACETAMOL,2023-01-06,23.0
STK-002208,FAC-0038,PARACETAMOL,2023-01-07,30.0
STK-002209,FAC-0038,PARACETAMOL,2023-01-08,26.0
STK-002210,FAC-0038,PARACETAMOL,2023-01-09,30.0
STK-002211,FAC-0038,PARACETAMOL,2023-01-10,34.0
STK-002212,FAC-0038,PARACETAMOL,2023-01-11,18.0
STK-002213,FAC-0038,PARACETAMOL,2023-01-12,31.0
STK-002214,FAC-0038,PARACETAMOL,2023-01-13,29.0
STK-002215,FAC-0038,PARACETAMOL,2023-01-14,37.0
STK-002216,FAC-0038,PARACETAMOL,2023-01-15,26.0
STK-002217,FAC-0038,PARACETAMOL,2023-01-16,47.0
STK-002218,FAC-0038,PARACETAMOL,2023-01-17,23.0
STK-002219,FAC-0038,PARACETAMOL,2023-01-18,23.0
STK-002220,FAC-0038,PARACETAMOL,2023-01-19,29.0
STK-002221,FAC-0038,PARACETAMOL,2023-01-20,11.0
STK-002222,FAC-0038,PARACETAMOL,2023-01-21,27.0
STK-002223,FAC-0038,PARACETAMOL,2023-01-22,24.0
STK-002224,FAC-0038,PARACETAMOL,2023-01-23,17.0
STK-002225,FAC-0038,PARACETAMOL,2023-01-24,27.0
STK-002226,FAC-0038,PARACETAMOL,2023-01-25,34.0
STK-002227,FAC-0038,PARACETAMOL,2023-01-26,25.0
STK-002228,FAC-0038,PARACETAMOL,2023-01-27,29.0
STK-002229,FAC-0038,PARACETAMOL,2023-01-28,35.0
STK-002230,FAC-0038,PARACETAMOL,2023-01-29,16.0
STK-002231,FAC-0038,PARACETAMOL,2023-01-30,29.0
STK-002232,FAC-0038,PARACETAMOL,2023-01-31,19.0
STK-002233,FAC-0038,PARACETAMOL,2023-02-01,30.0
STK-002234,FAC-0038,PARACETAMOL,2023-02-02,33.0
STK-002235,FAC-0038,PARACETAMOL,2023-02-03,39.0
STK-002236,FAC-0038,PARACETAMOL,2023-02-04,21.0
STK-002237,FAC-0038,PARACETAMOL,2023-02-05,29.0
STK-002238,FAC-0038,PARACETAMOL,2023-02-06,4.0
STK-002239,FAC-0038,PARACETAMOL,2023-02-07,27.0
STK-002240,FAC-0038,RIF_INH,2023-01-06,1.0
STK-002241,FAC-0038,RIF_INH,2023-01-07,2.0
STK-002242,FAC-0038,RIF_INH,2023-01-08,3.0
STK-002243,FAC-0038,RIF_INH,2023-01-10,1.0
STK-002244,FAC-0038,RIF_INH,2023-01-11,1.0
STK-002245,FAC-0038,RIF_INH,2023-01-12,1.0
STK-002246,FAC-0038,RIF_INH,2023-01-14,1.0
STK-002247,FAC-0038,RIF_INH,2023-01-15,2.0
STK-002248,FAC-0038,RIF_INH,2023-01-16,2.0
STK-002249,FAC-0038,RIF_INH,2023-01-17,1.0
STK-002250,FAC-0038,RIF_INH,2023-01-18,2.0
STK-002251,FAC-0038,RIF_INH,2023-01-19,2.0
STK-002252,FAC-0038,RIF_INH,2023-01-21,2.0
STK-002253,FAC-0038,RIF_INH,2023-01-22,1.0
STK-002254,FAC-0038,RIF_INH,2023-01-23,2.0
STK-002255,FAC-0038,RIF_INH,2023-01-24,1.0
STK-002256,FAC-0038,RIF_INH,2023-01-26,1.0
STK-002257,FAC-0038,RIF_INH,2023-01-27,2.0
STK-002258,FAC-0038,RIF_INH,2023-01-28,2.0
STK-002259,FAC-0038,RIF_INH,2023-01-29,1.0
STK-002260,FAC-0038,RIF_INH,2023-01-30,1.0
STK-002261,FAC-0038,RIF_INH,2023-01-31,1.0
STK-002262,FAC-0039,EPINEPHRINE,2023-01-02,1.0
STK-002263,FAC-0039,EPINEPHRINE,2023-02-02,1.0
STK-002264,FAC-0039,EPINEPHRINE,2023-02-17,2.0
STK-002265,FAC-0039,PARACETAMOL,2023-01-01,14.0
STK-002266,FAC-0039,PARACETAMOL,2023-01-02,36.0
STK-002267,FAC-0039,PARACETAMOL,2023-01-03,21.0
STK-002268,FAC-0039,PARACETAMOL,2023-01-04,11.0
STK-002269,FAC-0039,PARACETAMOL,2023-01-05,26.0
STK-002270,FAC-0039,PARACETAMOL,2023-01-06,27.0
STK-002271,FAC-0039,PARACETAMOL,2023-01-07,26.0
STK-002272,FAC-0039,PARACETAMOL,2023-01-08,11.0
STK-002273,FAC-0039,PARACETAMOL,2023-01-09,26.0
STK-002274,FAC-0039,PARACETAMOL,2023-01-10,34.0
STK-002275,FAC-0039,PARACETAMOL,2023-01-11,17.0
STK-002276,FAC-0039,PARACETAMOL,2023-01-12,27.0
STK-002277,FAC-0039,PARACETAMOL,2023-01-13,34.0
STK-002278,FAC-0039,PARACETAMOL,2023-01-14,34.0
STK-002279,FAC-0039,PARACETAMOL,2023-01-15,40.0
STK-002280,FAC-0039,PARACETAMOL,2023-01-16,41.0
STK-002281,FAC-0039,PARACETAMOL,2023-01-17,30.0
STK-002282,FAC-0039,PARACETAMOL,2023-01-18,3.0
STK-002283,FAC-0039,PARACETAMOL,2023-01-19,29.0
STK-002284,FAC-0039,PARACETAMOL,2023-01-20,14.0
STK-002285,FAC-0039,PARACETAMOL,2023-01-21,19.0
STK-002286,FAC-0039,PARACETAMOL,2023-01-22,39.0
STK-002287,FAC-0039,PARACETAMOL,2023-01-23,33.0
STK-002288,FAC-0039,PARACETAMOL,2023-01-24,24.0
STK-002289,FAC-0039,PARACETAMOL,2023-01-25,20.0
STK-002290,FAC-0039,PARACETAMOL,2023-01-26,20.0
STK-002291,FAC-0039,PARACETAMOL,2023-01-27,15.0
STK-002292,FAC-0039,PARACETAMOL,2023-01-28,21.0
STK-002293,FAC-0039,PARACETAMOL,2023-01-29,38.0
STK-002294,FAC-0039,PARACETAMOL,2023-01-30,17.0
STK-002295,FAC-0039,PARACETAMOL,2023-01-31,22.0
STK-002296,FAC-0039,PARACETAMOL,2023-02-01,27.0
STK-002297,FAC-0039,PARACETAMOL,2023-02-02,28.0
STK-002298,FAC-0039,PARACETAMOL,2023-02-03,28.0
STK-002299,FAC-0039,PARACETAMOL,2023-02-04,37.0
STK-002300,FAC-0039,PARACETAMOL,2023-02-05,47.0
STK-002301,FAC-0039,PARACETAMOL,2023-02-06,26.0
STK-002302,FAC-0039,PARACETAMOL,2023-02-07,38.0
STK-002303,FAC-0039,PARACETAMOL,2023-02-08,35.0
STK-002304,FAC-0039,PARACETAMOL,2023-02-09,20.0
STK-002305,FAC-0039,PARACETAMOL,2023-02-10,16.0
STK-002306,FAC-0039,PARACETAMOL,2023-02-11,12.0
STK-002307,FAC-0039,PARACETAMOL,2023-02-12,33.0
STK-002308,FAC-0039,RIF_INH,2023-01-02,3.0
STK-002309,FAC-0039,RIF_INH,2023-01-03,1.0
STK-002310,FAC-0039,RIF_INH,2023-01-04,1.0
STK-002311,FAC-0039,RIF_INH,2023-01-05,2.0
STK-002312,FAC-0039,RIF_INH,2023-01-06,1.0
STK-002313,FAC-0039,RIF_INH,2023-01-07,2.0
STK-002314,FAC-0039,RIF_INH,2023-01-08,2.0
STK-002315,FAC-0039,RIF_INH,2023-01-10,1.0
STK-002316,FAC-0039,RIF_INH,2023-01-11,3.0
STK-002317,FAC-0039,RIF_INH,2023-01-12,2.0
STK-002318,FAC-0039,RIF_INH,2023-01-14,2.0
STK-002319,FAC-0039,RIF_INH,2023-01-18,1.0
STK-002320,FAC-0040,EPINEPHRINE,2023-01-01,2.0
STK-002321,FAC-0040,PARACETAMOL,2023-01-01,86.0
STK-002322,FAC-0040,PARACETAMOL,2023-01-02,84.0
STK-002323,FAC-0040,PARACETAMOL,2023-01-03,47.0
STK-002324,FAC-0040,PARACETAMOL,2023-01-04,57.0
STK-002325,FAC-0040,PARACETAMOL,2023-01-05,72.0
STK-002326,FAC-0040,PARACETAMOL,2023-01-06,83.0
STK-002327,FAC-0040,PARACETAMOL,2023-01-07,87.0
STK-002328,FAC-0040,PARACETAMOL,2023-01-08,71.0
STK-002329,FAC-0040,PARACETAMOL,2023-01-09,70.0
STK-002330,FAC-0040,PARACETAMOL,2023-01-10,74.0
