facility_id,date,patient_consultations,medicine_code,quantity_dispensed,consumption_id
FAC-0064,2023-04-10,43,PARACETAMOL,83,CON-0023095
FAC-0064,2023-04-11,56,PARACETAMOL,108,CON-0023096
FAC-0064,2023-04-12,46,PARACETAMOL,63,CON-0023097
FAC-0064,2023-04-13,58,PARACETAMOL,94,CON-0023098
FAC-0064,2023-04-14,59,PARACETAMOL,97,CON-0023099
FAC-0064,2023-04-15,58,PARACETAMOL,115,CON-0023100
FAC-0064,2023-04-16,51,PARACETAMOL,81,CON-0023101
FAC-0064,2023-04-17,40,PARACETAMOL,76,CON-0023102
FAC-0064,2023-04-18,56,PARACETAMOL,96,CON-0023103
FAC-0064,2023-04-19,64,PARACETAMOL,116,CON-0023104
FAC-0064,2023-04-20,41,PARACETAMOL,73,CON-0023105
FAC-0064,2023-04-21,41,PARACETAMOL,81,CON-0023106
FAC-0064,2023-04-22,60,PARACETAMOL,96,CON-0023107
FAC-0064,2023-04-23,51,PARACETAMOL,90,CON-0023108
FAC-0064,2023-04-24,49,PARACETAMOL,85,CON-0023109
FAC-0064,2023-04-25,46,PARACETAMOL,90,CON-0023110
FAC-0064,2023-04-26,67,PARACETAMOL,127,CON-0023111
FAC-0064,2023-04-27,60,PARACETAMOL,116,CON-0023112
FAC-0064,2023-04-28,59,PARACETAMOL,101,CON-0023113
FAC-0064,2023-04-29,68,PARACETAMOL,127,CON-0023114
FAC-0064,2023-04-30,55,PARACETAMOL,102,CON-0023115
FAC-0064,2023-05-01,39,PARACETAMOL,64,CON-0023116
FAC-0064,2023-05-02,41,PARACETAMOL,70,CON-0023117
FAC-0064,2023-05-03,52,PARACETAMOL,92,CON-0023118
FAC-0064,2023-05-04,50,PARACETAMOL,93,CON-0023119
FAC-0064,2023-05-05,56,PARACETAMOL,95,CON-0023120
FAC-0064,2023-05-06,68,PARACETAMOL,119,CON-0023121
FAC-0064,2023-05-07,54,PARACETAMOL,107,CON-0023122
FAC-0064,2023-05-08,55,PARACETAMOL,101,CON-0023123
FAC-0064,2023-05-09,51,PARACETAMOL,87,CON-0023124
FAC-0064,2023-05-10,56,PARACETAMOL,88,CON-0023125
FAC-0064,2023-05-11,47,PARACETAMOL,74,CON-0023126
FAC-0064,2023-05-12,56,PARACETAMOL,95,CON-0023127
FAC-0064,2023-05-13,54,PARACETAMOL,107,CON-0023128
FAC-0064,2023-05-14,58,PARACETAMOL,101,CON-0023129
FAC-0064,2023-05-15,46,PARACETAMOL,76,CON-0023130
FAC-0064,2023-05-16,63,PARACETAMOL,108,CON-0023131
FAC-0064,2023-05-17,47,PARACETAMOL,85,CON-0023132
FAC-0064,2023-05-18,67,PARACETAMOL,116,CON-0023133
FAC-0064,2023-05-19,46,PARACETAMOL,94,CON-0023134
FAC-0064,2023-05-20,53,PARACETAMOL,77,CON-0023135
FAC-0064,2023-05-21,53,PARACETAMOL,89,CON-0023136
FAC-0064,2023-05-22,54,PARACETAMOL,106,CON-0023137
FAC-0064,2023-05-23,60,PARACETAMOL,133,CON-0023138
FAC-0064,2023-05-24,51,PARACETAMOL,75,CON-0023139
FAC-0064,2023-05-25,50,PARACETAMOL,87,CON-0023140
FAC-0064,2023-05-26,52,PARACETAMOL,102,CON-0023141
FAC-0064,2023-05-27,55,PARACETAMOL,98,CON-0023142
FAC-0064,2023-05-28,65,PARACETAMOL,104,CON-0023143
FAC-0064,2023-05-29,52,PARACETAMOL,111,CON-0023144
FAC-0064,2023-05-30,57,PARACETAMOL,106,CON-0023145
FAC-0064,2023-05-31,56,PARACETAMOL,122,CON-0023146
FAC-0064,2023-06-01,39,PARACETAMOL,74,CON-0023147
FAC-0064,2023-06-02,58,PARACETAMOL,119,CON-0023148
FAC-0064,2023-06-03,54,PARACETAMOL,104,CON-0023149
FAC-0064,2023-06-04,59,PARACETAMOL,114,CON-0023150
FAC-0064,2023-06-05,56,PARACETAMOL,96,CON-0023151
FAC-0064,2023-06-06,65,PARACETAMOL,122,CON-0023152
FAC-0064,2023-06-07,60,PARACETAMOL,124,CON-0023153
FAC-0064,2023-06-08,52,PARACETAMOL,82,CON-0023154
FAC-0064,2023-06-09,55,PARACETAMOL,116,CON-0023155
FAC-0064,2023-06-10,66,PARACETAMOL,130,CON-0023156
FAC-0064,2023-06-11,64,PARACETAMOL,144,CON-0023157
FAC-0064,2023-06-12,57,PARACETAMOL,112,CON-0023158
FAC-0064,2023-06-13,61,PARACETAMOL,166,CON-0023159
FAC-0064,2023-06-14,60,PARACETAMOL,132,CON-0023160
FAC-0064,2023-06-15,69,PARACETAMOL,178,CON-0023161
FAC-0064,2023-06-16,83,PARACETAMOL,179,CON-0023162
FAC-0064,2023-06-17,65,PARACETAMOL,139,CON-0023163
FAC-0064,2023-06-18,76,PARACETAMOL,174,CON-0023164
FAC-0064,2023-06-19,66,PARACETAMOL,145,CON-0023165
FAC-0064,2023-06-20,85,PARACETAMOL,215,CON-0023166
FAC-0064,2023-06-21,77,PARACETAMOL,184,CON-0023167
FAC-0064,2023-06-22,79,PARACETAMOL,213,CON-0023168
FAC-0064,2023-06-23,69,PARACETAMOL,199,CON-0023169
FAC-0064,2023-06-24,82,PARACETAMOL,195,CON-0023170
FAC-0064,2023-06-25,68,PARACETAMOL,186,CON-0023171
FAC-0064,2023-06-26,58,PARACETAMOL,118,CON-0023172
FAC-0064,2023-06-27,59,PARACETAMOL,134,CON-0023173
FAC-0064,2023-06-28,70,PARACETAMOL,200,CON-0023174
FAC-0064,2023-06-29,91,PARACETAMOL,279,CON-0023175
FAC-0064,2023-06-30,75,PARACETAMOL,209,CON-0023176
FAC-0064,2023-07-01,87,PARACETAMOL,246,CON-0023177
FAC-0064,2023-07-02,93,PARACETAMOL,234,CON-0023178
FAC-0064,2023-07-03,70,PARACETAMOL,184,CON-0023179
FAC-0064,2023-07-04,86,PARACETAMOL,228,CON-0023180
FAC-0064,2023-07-05,63,PARACETAMOL,166,CON-0023181
FAC-0064,2023-07-06,66,PARACETAMOL,195,CON-0023182
FAC-0064,2023-07-07,81,PARACETAMOL,250,CON-0023183
FAC-0064,2023-07-08,72,PARACETAMOL,186,CON-0023184
FAC-0064,2023-07-09,95,PARACETAMOL,296,CON-0023185
FAC-0064,2023-07-10,81,PARACETAMOL,209,CON-0023186
FAC-0064,2023-07-11,71,PARACETAMOL,222,CON-0023187
FAC-0064,2023-07-12,82,PARACETAMOL,195,CON-0023188
FAC-0064,2023-07-13,102,PARACETAMOL,338,CON-0023189
FAC-0064,2023-07-14,88,PARACETAMOL,256,CON-0023190
FAC-0064,2023-07-15,107,PARACETAMOL,362,CON-0023191
FAC-0064,2023-07-16,81,PARACETAMOL,247,CON-0023192
FAC-0064,2023-07-17,93,PARACETAMOL,267,CON-0023193
FAC-0064,2023-07-18,95,PARACETAMOL,310,CON-0023194
FAC-0064,2023-07-19,83,PARACETAMOL,236,CON-0023195
FAC-0064,2023-07-20,104,PARACETAMOL,358,CON-0023196
FAC-0064,2023-07-21,87,PARACETAMOL,234,CON-0023197
FAC-0064,2023-07-22,66,PARACETAMOL,154,CON-0023198
FAC-0064,2023-07-23,75,PARACETAMOL,221,CON-0023199
FAC-0064,2023-07-24,83,PARACETAMOL,273,CON-0023200
FAC-0064,2023-07-25,105,PARACETAMOL,324,CON-0023201
FAC-0064,2023-07-26,80,PARACETAMOL,291,CON-0023202
FAC-0064,2023-07-27,97,PARACETAMOL,314,CON-0023203
FAC-0064,2023-07-28,102,PARACETAMOL,330,CON-0023204
FAC-0064,2023-07-29,96,PARACETAMOL,326,CON-0023205
FAC-0064,2023-07-30,85,PARACETAMOL,293,CON-0023206
FAC-0064,2023-07-31,89,PARACETAMOL,349,CON-0023207
FAC-0064,2023-08-01,87,PARACETAMOL,276,CON-0023208
FAC-0064,2023-08-02,98,PARACETAMOL,341,CON-0023209
FAC-0064,2023-08-03,87,PARACETAMOL,289,CON-0023210
FAC-0064,2023-08-04,111,PARACETAMOL,391,CON-0023211
FAC-0064,2023-08-05,93,PARACETAMOL,306,CON-0023212
FAC-0064,2023-08-06,69,PARACETAMOL,244,CON-0023213
FAC-0064,2023-08-07,86,PARACETAMOL,275,CON-0023214
FAC-0064,2023-08-08,84,PARACETAMOL,271,CON-0023215
FAC-0064,2023-08-09,81,PARACETAMOL,285,CON-0023216
FAC-0064,2023-08-10,110,PARACETAMOL,352,CON-0023217
FAC-0064,2023-08-11,97,PARACETAMOL,313,CON-0023218
FAC-0064,2023-08-12,96,PARACETAMOL,327,CON-0023219
FAC-0064,2023-08-13,108,PARACETAMOL,378,CON-0023220
FAC-0064,2023-08-14,89,PARACETAMOL,321,CON-0023221
FAC-0064,2023-08-15,93,PARACETAMOL,352,CON-0023222
FAC-0064,2023-08-16,95,PARACETAMOL,337,CON-0023223
FAC-0064,2023-08-17,94,PARACETAMOL,334,CON-0023224
FAC-0064,2023-08-18,100,PARACETAMOL,334,CON-0023225
FAC-0064,2023-08-19,103,PARACETAMOL,393,CON-0023226
FAC-0064,2023-08-20,85,PARACETAMOL,311,CON-0023227
FAC-0064,2023-08-21,107,PARACETAMOL,374,CON-0023228
FAC-0064,2023-08-22,108,PARACETAMOL,412,CON-0023229
FAC-0064,2023-08-23,93,PARACETAMOL,315,CON-0023230
FAC-0064,2023-08-24,108,PARACETAMOL,393,CON-0023231
FAC-0064,2023-08-25,97,PARACETAMOL,344,CON-0023232
FAC-0064,2023-08-26,123,PARACETAMOL,481,CON-0023233
FAC-0064,2023-08-27,94,PARACETAMOL,337,CON-0023234
FAC-0064,2023-08-28,99,PARACETAMOL,344,CON-0023235
FAC-0064,2023-08-29,96,PARACETAMOL,326,CON-0023236
FAC-0064,2023-08-30,106,PARACETAMOL,359,CON-0023237
FAC-0064,2023-08-31,91,PARACETAMOL,299,CON-0023238
FAC-0064,2023-09-01,114,PARACETAMOL,421,CON-0023239
FAC-0064,2023-09-02,103,PARACETAMOL,399,CON-0023240
FAC-0064,2023-09-03,95,PARACETAMOL,340,CON-0023241
FAC-0064,2023-09-04,91,PARACETAMOL,335,CON-0023242
FAC-0064,2023-09-05,107,PARACETAMOL,351,CON-0023243
FAC-0064,2023-09-06,107,PARACETAMOL,391,CON-0023244
FAC-0064,2023-09-07,104,PARACETAMOL,367,CON-0023245
FAC-0064,2023-09-08,96,PARACETAMOL,325,CON-0023246
FAC-0064,2023-09-09,91,PARACETAMOL,294,CON-0023247
FAC-0064,2023-09-10,95,PARACETAMOL,322,CON-0023248
FAC-0064,2023-09-11,107,PARACETAMOL,326,CON-0023249
FAC-0064,2023-09-12,102,PARACETAMOL,364,CON-0023250
FAC-0064,2023-09-13,79,PARACETAMOL,260,CON-0023251
FAC-0064,2023-09-14,90,PARACETAMOL,323,CON-0023252
FAC-0064,2023-09-15,102,PARACETAMOL,360,CON-0023253
FAC-0064,2023-09-16,98,PARACETAMOL,313,CON-0023254
FAC-0064,2023-09-17,93,PARACETAMOL,345,CON-0023255
FAC-0064,2023-09-18,91,PARACETAMOL,315,CON-0023256
FAC-0064,2023-09-19,92,PARACETAMOL,321,CON-0023257
FAC-0064,2023-09-20,78,PARACETAMOL,232,CON-0023258
FAC-0064,2023-09-21,91,PARACETAMOL,318,CON-0023259
FAC-0064,2023-09-22,86,PARACETAMOL,315,CON-0023260
FAC-0064,2023-09-23,79,PARACETAMOL,310,CON-0023261
FAC-0064,2023-09-24,89,PARACETAMOL,274,CON-0023262
FAC-0064,2023-09-25,99,PARACETAMOL,343,CON-0023263
FAC-0064,2023-09-26,86,PARACETAMOL,258,CON-0023264
FAC-0064,2023-09-27,110,PARACETAMOL,348,CON-0023265
FAC-0064,2023-09-28,92,PARACETAMOL,306,CON-0023266
FAC-0064,2023-09-29,83,PARACETAMOL,263,CON-0023267
FAC-0064,2023-09-30,96,PARACETAMOL,339,CON-0023268
FAC-0064,2023-10-01,103,PARACETAMOL,340,CON-0023269
FAC-0064,2023-10-02,90,PARACETAMOL,325,CON-0023270
FAC-0064,2023-10-03,100,PARACETAMOL,304,CON-0023271
FAC-0064,2023-10-04,102,PARACETAMOL,302,CON-0023272
FAC-0064,2023-10-05,98,PARACETAMOL,306,CON-0023273
FAC-0064,2023-10-06,101,PARACETAMOL,344,CON-0023274
FAC-0064,2023-10-07,84,PARACETAMOL,281,CON-0023275
FAC-0064,2023-10-08,88,PARACETAMOL,296,CON-0023276
FAC-0064,2023-10-09,84,PARACETAMOL,236,CON-0023277
FAC-0064,2023-10-10,79,PARACETAMOL,244,CON-0023278
FAC-0064,2023-10-11,72,PARACETAMOL,230,CON-0023279
FAC-0064,2023-10-12,90,PARACETAMOL,270,CON-0023280
FAC-0064,2023-10-13,90,PARACETAMOL,296,CON-0023281
FAC-0064,2023-10-14,87,PARACETAMOL,256,CON-0023282
FAC-0064,2023-10-15,65,PARACETAMOL,177,CON-0023283
FAC-0064,2023-10-16,97,PARACETAMOL,282,CON-0023284
FAC-0064,2023-10-17,81,PARACETAMOL,223,CON-0023285
FAC-0064,2023-10-18,76,PARACETAMOL,217,CON-0023286
FAC-0064,2023-10-19,78,PARACETAMOL,220,CON-0023287
FAC-0064,2023-10-20,75,PARACETAMOL,220,CON-0023288
FAC-0064,2023-10-21,94,PARACETAMOL,280,CON-0023289
FAC-0064,2023-10-22,76,PARACETAMOL,241,CON-0023290
FAC-0064,2023-10-23,89,PARACETAMOL,238,CON-0023291
FAC-0064,2023-10-24,71,PARACETAMOL,167,CON-0023292
FAC-0064,2023-10-25,75,PARACETAMOL,228,CON-0023293
FAC-0064,2023-10-26,76,PARACETAMOL,218,CON-0023294
FAC-0064,2023-10-27,72,PARACETAMOL,199,CON-0023295
FAC-0064,2023-10-28,66,PARACETAMOL,170,CON-0023296
FAC-0064,2023-10-29,85,PARACETAMOL,233,CON-0023297
FAC-0064,2023-10-30,87,PARACETAMOL,242,CON-0023298
FAC-0064,2023-10-31,80,PARACETAMOL,207,CON-0023299
FAC-0064,2023-11-01,74,PARACETAMOL,180,CON-0023300
FAC-0064,2023-11-02,73,PARACETAMOL,168,CON-0023301
FAC-0064,2023-11-03,61,PARACETAMOL,160,CON-0023302
FAC-0064,2023-11-04,66,PARACETAMOL,173,CON-0023303
FAC-0064,2023-11-05,51,PARACETAMOL,132,CON-0023304
FAC-0064,2023-11-06,83,PARACETAMOL,198,CON-0023305
FAC-0064,2023-11-07,75,PARACETAMOL,161,CON-0023306
FAC-0064,2023-11-08,70,PARACETAMOL,173,CON-0023307
FAC-0064,2023-11-09,60,PARACETAMOL,121,CON-0023308
FAC-0064,2023-11-10,58,PARACETAMOL,115,CON-0023309
FAC-0064,2023-11-11,68,PARACETAMOL,163,CON-0023310
FAC-0064,2023-11-12,61,PARACETAMOL,127,CON-0023311
FAC-0064,2023-11-13,73,PARACETAMOL,180,CON-0023312
FAC-0064,2023-11-14,80,PARACETAMOL,203,CON-0023313
FAC-0064,2023-11-15,59,PARACETAMOL,122,CON-0023314
FAC-0064,2023-11-16,70,PARACETAMOL,133,CON-0023315
FAC-0064,2023-11-17,59,PARACETAMOL,164,CON-0023316
FAC-0064,2023-11-18,67,PARACETAMOL,138,CON-0023317
FAC-0064,2023-11-19,59,PARACETAMOL,117,CON-0023318
FAC-0064,2023-11-20,73,PARACETAMOL,182,CON-0023319
FAC-0064,2023-11-21,56,PARACETAMOL,115,CON-0023320
FAC-0064,2023-11-22,61,PARACETAMOL,89,CON-0023321
FAC-0064,2023-11-23,64,PARACETAMOL,118,CON-0023322
FAC-0064,2023-11-24,53,PARACETAMOL,95,CON-0023323
FAC-0064,2023-11-25,45,PARACETAMOL,99,CON-0023324
FAC-0064,2023-11-26,48,PARACETAMOL,85,CON-0023325
FAC-0064,2023-11-27,66,PARACETAMOL,104,CON-0023326
FAC-0064,2023-11-28,66,PARACETAMOL,129,CON-0023327
FAC-0064,2023-11-29,64,PARACETAMOL,143,CON-0023328
FAC-0064,2023-11-30,59,PARACETAMOL,125,CON-0023329
FAC-0064,2023-12-01,51,PARACETAMOL,92,CON-0023330
FAC-0064,2023-12-02,48,PARACETAMOL,86,CON-0023331
FAC-0064,2023-12-03,60,PARACETAMOL,101,CON-0023332
FAC-0064,2023-12-04,59,PARACETAMOL,103,CON-0023333
FAC-0064,2023-12-05,46,PARACETAMOL,71,CON-0023334
FAC-0064,2023-12-06,45,PARACETAMOL,79,CON-0023335
FAC-0064,2023-12-07,46,PARACETAMOL,63,CON-0023336
FAC-0064,2023-12-08,45,PARACETAMOL,74,CON-0023337
FAC-0064,2023-12-09,49,PARACETAMOL,89,CON-0023338
FAC-0064,2023-12-10,49,PARACETAMOL,102,CON-0023339
FAC-0064,2023-12-11,57,PARACETAMOL,95,CON-0023340
FAC-0064,2023-12-12,64,PARACETAMOL,107,CON-0023341
FAC-0064,2023-12-13,44,PARACETAMOL,77,CON-0023342
FAC-0064,2023-12-14,51,PARACETAMOL,106,CON-0023343
FAC-0064,2023-12-15,56,PARACETAMOL,104,CON-0023344
FAC-0064,2023-12-16,47,PARACETAMOL,94,CON-0023345
FAC-0064,2023-12-17,57,PARACETAMOL,97,CON-0023346
FAC-0064,2023-12-18,55,PARACETAMOL,89,CON-0023347
FAC-0064,2023-12-19,51,PARACETAMOL,85,CON-0023348
FAC-0064,2023-12-20,46,PARACETAMOL,87,CON-0023349
FAC-0064,2023-12-21,43,PARACETAMOL,67,CON-0023350
FAC-0064,2023-12-22,46,PARACETAMOL,89,CON-0023351
FAC-0064,2023-12-23,49,PARACETAMOL,88,CON-0023352
FAC-0064,2023-12-24,57,PARACETAMOL,100,CON-0023353
FAC-0064,2023-12-25,33,PARACETAMOL,52,CON-0023354
FAC-0064,2023-12-26,44,PARACETAMOL,75,CON-0023355
FAC-0064,2023-12-27,46,PARACETAMOL,77,CON-0023356
FAC-0064,2023-12-28,54,PARACETAMOL,105,CON-0023357
FAC-0064,2023-12-29,48,PARACETAMOL,86,CON-0023358
FAC-0064,2023-12-30,48,PARACETAMOL,91,CON-0023359
FAC-0064,2023-12-31,53,PARACETAMOL,117,CON-0023360
FAC-0065,2023-01-01,86,PARACETAMOL,136,CON-0023361
FAC-0065,2023-01-02,82,PARACETAMOL,129,CON-0023362
FAC-0065,2023-01-03,71,PARACETAMOL,104,CON-0023363
FAC-0065,2023-01-04,67,PARACETAMOL,129,CON-0023364
FAC-0065,2023-01-05,71,PARACETAMOL,119,CON-0023365
FAC-0065,2023-01-06,69,PARACETAMOL,121,CON-0023366
FAC-0065,2023-01-07,80,PARACETAMOL,133,CON-0023367
FAC-0065,2023-01-08,86,PARACETAMOL,147,CON-0023368
FAC-0065,2023-01-09,84,PARACETAMOL,136,CON-0023369
FAC-0065,2023-01-10,66,PARACETAMOL,111,CON-0023370
FAC-0065,2023-01-11,70,PARACETAMOL,131,CON-0023371
FAC-0065,2023-01-12,72,PARACETAMOL,152,CON-0023372
FAC-0065,2023-01-13,97,PARACETAMOL,190,CON-0023373
FAC-0065,2023-01-14,60,PARACETAMOL,114,CON-0023374
FAC-0065,2023-01-15,74,PARACETAMOL,138,CON-0023375
FAC-0065,2023-01-16,75,PARACETAMOL,144,CON-0023376
FAC-0065,2023-01-17,76,PARACETAMOL,125,CON-0023377
FAC-0065,2023-01-18,70,PARACETAMOL,122,CON-0023378
FAC-0065,2023-01-19,69,PARACETAMOL,120,CON-0023379
FAC-0065,2023-01-20,73,PARACETAMOL,111,CON-0023380
FAC-0065,2023-01-21,80,PARACETAMOL,139,CON-0023381
FAC-0065,2023-01-22,59,PARACETAMOL,113,CON-0023382
FAC-0065,2023-01-23,78,PARACETAMOL,138,CON-0023383
FAC-0065,2023-01-24,69,PARACETAMOL,132,CON-0023384
FAC-0065,2023-01-25,64,PARACETAMOL,113,CON-0023385
FAC-0065,2023-01-26,74,PARACETAMOL,147,CON-0023386
FAC-0065,2023-01-27,70,PARACETAMOL,139,CON-0023387
FAC-0065,2023-01-28,81,PARACETAMOL,104,CON-0023388
FAC-0065,2023-01-29,81,PARACETAMOL,149,CON-0023389
FAC-0065,2023-01-30,89,PARACETAMOL,161,CON-0023390
FAC-0065,2023-01-31,71,PARACETAMOL,130,CON-0023391
FAC-0065,2023-02-01,59,PARACETAMOL,99,CON-0023392
FAC-0065,2023-02-02,66,PARACETAMOL,119,CON-0023393
FAC-0065,2023-02-03,80,PARACETAMOL,148,CON-0023394
FAC-0065,2023-02-04,80,PARACETAMOL,127,CON-0023395
FAC-0065,2023-02-05,67,PARACETAMOL,110,CON-0023396
FAC-0065,2023-02-06,70,PARACETAMOL,135,CON-0023397
FAC-0065,2023-02-07,75,PARACETAMOL,138,CON-0023398
FAC-0065,2023-02-08,73,PARACETAMOL,144,CON-0023399
FAC-0065,2023-02-09,75,PARACETAMOL,139,CON-0023400
FAC-0065,2023-02-10,68,PARACETAMOL,122,CON-0023401
FAC-0065,2023-02-11,83,PARACETAMOL,140,CON-0023402
FAC-0065,2023-02-12,78,PARACETAMOL,149,CON-0023403
FAC-0065,2023-02-13,76,PARACETAMOL,125,CON-0023404
FAC-0065,2023-02-14,54,PARACETAMOL,95,CON-0023405
FAC-0065,2023-02-15,66,PARACETAMOL,108,CON-0023406
FAC-0065,2023-02-16,65,PARACETAMOL,119,CON-0023407
FAC-0065,2023-02-17,75,PARACETAMOL,129,CON-0023408
FAC-0065,2023-02-18,74,PARACETAMOL,136,CON-0023409
FAC-0065,2023-02-19,72,PARACETAMOL,128,CON-0023410
FAC-0065,2023-02-20,80,PARACETAMOL,151,CON-0023411
FAC-0065,2023-02-21,64,PARACETAMOL,136,CON-0023412
FAC-0065,2023-02-22,72,PARACETAMOL,116,CON-0023413
FAC-0065,2023-02-23,76,PARACETAMOL,140,CON-0023414
FAC-0065,2023-02-24,80,PARACETAMOL,166,CON-0023415
FAC-0065,2023-02-25,72,PARACETAMOL,134,CON-0023416
FAC-0065,2023-02-26,83,PARACETAMOL,140,CON-0023417
FAC-0065,2023-02-27,66,PARACETAMOL,98,CON-0023418
FAC-0065,2023-02-28,88,PARACETAMOL,136,CON-0023419
FAC-0065,2023-03-01,85,PARACETAMOL,146,CON-0023420
FAC-0065,2023-03-02,79,PARACETAMOL,147,CON-0023421
FAC-0065,2023-03-03,63,PARACETAMOL,102,CON-0023422
FAC-0065,2023-03-04,71,PARACETAMOL,150,CON-0023423
FAC-0065,2023-03-05,69,PARACETAMOL,138,CON-0023424
FAC-0065,2023-03-06,71,PARACETAMOL,130,CON-0023425
FAC-0065,2023-03-07,63,PARACETAMOL,119,CON-0023426
FAC-0065,2023-03-08,58,PARACETAMOL,89,CON-0023427
FAC-0065,2023-03-09,69,PARACETAMOL,113,CON-0023428
FAC-0065,2023-03-10,68,PARACETAMOL,122,CON-0023429
FAC-0065,2023-03-11,67,PARACETAMOL,107,CON-0023430
FAC-0065,2023-03-12,59,PARACETAMOL,102,CON-0023431
FAC-0065,2023-03-13,72,PARACETAMOL,115,CON-0023432
FAC-0065,2023-03-14,65,PARACETAMOL,100,CON-0023433
FAC-0065,2023-03-15,91,PARACETAMOL,155,CON-0023434
FAC-0065,2023-03-16,75,PARACETAMOL,134,CON-0023435
FAC-0065,2023-03-17,69,PARACETAMOL,108,CON-0023436
FAC-0065,2023-03-18,64,PARACETAMOL,106,CON-0023437
FAC-0065,2023-03-19,92,PARACETAMOL,165,CON-0023438
FAC-0065,2023-03-20,68,PARACETAMOL,129,CON-0023439
FAC-0065,2023-03-21,70,PARACETAMOL,135,CON-0023440
FAC-0065,2023-03-22,67,PARACETAMOL,126,CON-0023441
FAC-0065,2023-03-23,84,PARACETAMOL,137,CON-0023442
FAC-0065,2023-03-24,73,PARACETAMOL,151,CON-0023443
FAC-0065,2023-03-25,69,PARACETAMOL,119,CON-0023444
FAC-0065,2023-03-26,73,PARACETAMOL,128,CON-0023445
FAC-0065,2023-03-27,91,PARACETAMOL,166,CON-0023446
FAC-0065,2023-03-28,78,PARACETAMOL,134,CON-0023447
FAC-0065,2023-03-29,81,PARACETAMOL,144,CON-0023448
FAC-0065,2023-03-30,66,PARACETAMOL,134,CON-0023449
FAC-0065,2023-03-31,65,PARACETAMOL,126,CON-0023450
FAC-0065,2023-04-01,94,PARACETAMOL,155,CON-0023451
FAC-0065,2023-04-02,76,PARACETAMOL,133,CON-0023452
FAC-0065,2023-04-03,75,PARACETAMOL,126,CON-0023453
FAC-0065,2023-04-04,76,PARACETAMOL,147,CON-0023454
FAC-0065,2023-04-05,68,PARACETAMOL,123,CON-0023455
FAC-0065,2023-04-06,80,PARACETAMOL,131,CON-0023456
FAC-0065,2023-04-07,81,PARACETAMOL,145,CON-0023457
FAC-0065,2023-04-08,80,PARACETAMOL,138,CON-0023458
FAC-0065,2023-04-09,79,PARACETAMOL,130,CON-0023459
FAC-0065,2023-04-10,59,PARACETAMOL,111,CON-0023460
FAC-0065,2023-04-11,71,PARACETAMOL,116,CON-0023461
FAC-0065,2023-04-12,72,PARACETAMOL,129,CON-0023462
FAC-0065,2023-04-13,68,PARACETAMOL,113,CON-0023463
FAC-0065,2023-04-14,80,PARACETAMOL,153,CON-0023464
FAC-0065,2023-04-15,66,PARACETAMOL,138,CON-0023465
FAC-0065,2023-04-16,81,PARACETAMOL,152,CON-0023466
FAC-0065,2023-04-17,83,PARACETAMOL,146,CON-0023467
FAC-0065,2023-04-18,75,PARACETAMOL,152,CON-0023468
FAC-0065,2023-04-19,71,PARACETAMOL,127,CON-0023469
FAC-0065,2023-04-20,68,PARACETAMOL,129,CON-0023470
FAC-0065,2023-04-21,77,PARACETAMOL,156,CON-0023471
FAC-0065,2023-04-22,59,PARACETAMOL,110,CON-0023472
FAC-0065,2023-04-23,76,PARACETAMOL,156,CON-0023473
FAC-0065,2023-04-24,77,PARACETAMOL,135,CON-0023474
FAC-0065,2023-04-25,77,PARACETAMOL,150,CON-0023475
FAC-0065,2023-04-26,87,PARACETAMOL,187,CON-0023476
FAC-0065,2023-04-27,76,PARACETAMOL,134,CON-0023477
FAC-0065,2023-04-28,64,PARACETAMOL,112,CON-0023478
FAC-0065,2023-04-29,72,PARACETAMOL,113,CON-0023479
FAC-0065,2023-04-30,72,PARACETAMOL,127,CON-0023480
FAC-0065,2023-05-01,76,PARACETAMOL,127,CON-0023481
FAC-0065,2023-05-02,71,PARACETAMOL,127,CON-0023482
FAC-0065,2023-05-03,68,PARACETAMOL,106,CON-0023483
FAC-0065,2023-05-04,76,PARACETAMOL,144,CON-0023484
FAC-0065,2023-05-05,60,PARACETAMOL,120,CON-0023485
FAC-0065,2023-05-06,84,PARACETAMOL,172,CON-0023486
FAC-0065,2023-05-07,77,PARACETAMOL,124,CON-0023487
FAC-0065,2023-05-08,56,PARACETAMOL,92,CON-0023488
FAC-0065,2023-05-09,70,PARACETAMOL,112,CON-0023489
FAC-0065,2023-05-10,77,PARACETAMOL,127,CON-0023490
FAC-0065,2023-05-11,80,PARACETAMOL,151,CON-0023491
FAC-0065,2023-05-12,70,PARACETAMOL,132,CON-0023492
FAC-0065,2023-05-13,73,PARACETAMOL,145,CON-0023493
FAC-0065,2023-05-14,71,PARACETAMOL,142,CON-0023494
FAC-0065,2023-05-15,82,PARACETAMOL,148,CON-0023495
FAC-0065,2023-05-16,76,PARACETAMOL,136,CON-0023496
FAC-0065,2023-05-17,69,PARACETAMOL,118,CON-0023497
FAC-0065,2023-05-18,77,PARACETAMOL,137,CON-0023498
FAC-0065,2023-05-19,84,PARACETAMOL,156,CON-0023499
FAC-0065,2023-05-20,79,PARACETAMOL,139,CON-0023500
FAC-0065,2023-05-21,74,PARACETAMOL,109,CON-0023501
FAC-0065,2023-05-22,58,PARACETAMOL,99,CON-0023502
FAC-0065,2023-05-23,65,PARACETAMOL,135,CON-0023503
FAC-0065,2023-05-24,61,PARACETAMOL,110,CON-0023504
