facility_id,medicine_code,expected_delivery_date,actual_delivery_date,transit_delay_days,quantity_dispatched,delivery_id,delivery_status
FAC-0034,PARACETAMOL,2023-10-28,2023-11-12,15,5000,DEL-001298,Delayed
FAC-0034,PARACETAMOL,2023-11-27,2023-12-03,6,5000,DEL-001299,Delayed
FAC-0034,PARACETAMOL,2023-12-27,2024-01-28,32,5000,DEL-001300,Delayed
FAC-0034,RIF_INH,2023-01-01,2023-01-08,7,800,DEL-001301,Delayed
FAC-0034,RIF_INH,2023-01-31,2023-02-03,3,800,DEL-001302,On-Time
FAC-0034,RIF_INH,2023-03-02,2023-03-14,12,800,DEL-001303,Delayed
FAC-0034,RIF_INH,2023-04-01,2023-04-24,23,800,DEL-001304,Delayed
FAC-0034,RIF_INH,2023-05-01,2023-05-04,3,800,DEL-001305,On-Time
FAC-0034,RIF_INH,2023-05-31,2023-06-11,11,800,DEL-001306,Delayed
FAC-0034,RIF_INH,2023-06-30,2023-07-05,5,800,DEL-001307,Delayed
FAC-0034,RIF_INH,2023-07-30,2023-07-30,0,800,DEL-001308,On-Time
FAC-0034,RIF_INH,2023-08-29,2023-09-01,3,800,DEL-001309,On-Time
FAC-0034,RIF_INH,2023-09-28,2023-10-12,14,800,DEL-001310,Delayed
FAC-0034,RIF_INH,2023-10-28,2023-11-14,17,800,DEL-001311,Delayed
FAC-0034,RIF_INH,2023-11-27,2023-11-30,3,800,DEL-001312,On-Time
FAC-0034,RIF_INH,2023-12-27,2024-01-08,12,800,DEL-001313,Delayed
FAC-0034,EPINEPHRINE,2023-01-01,2023-01-08,7,10,DEL-001314,Delayed
FAC-0034,EPINEPHRINE,2023-01-31,2023-02-11,11,10,DEL-001315,Delayed
FAC-0034,EPINEPHRINE,2023-03-02,2023-03-02,0,10,DEL-001316,On-Time
FAC-0034,EPINEPHRINE,2023-04-01,2023-04-02,1,10,DEL-001317,On-Time
FAC-0034,EPINEPHRINE,2023-05-01,2023-05-03,2,10,DEL-001318,On-Time
FAC-0034,EPINEPHRINE,2023-05-31,2023-06-04,4,10,DEL-001319,Delayed
FAC-0034,EPINEPHRINE,2023-06-30,2023-07-06,6,10,DEL-001320,Delayed
FAC-0034,EPINEPHRINE,2023-07-30,2023-08-06,7,10,DEL-001321,Delayed
FAC-0034,EPINEPHRINE,2023-08-29,2023-09-05,7,10,DEL-001322,Delayed
FAC-0034,EPINEPHRINE,2023-09-28,2023-09-29,1,10,DEL-001323,On-Time
FAC-0034,EPINEPHRINE,2023-10-28,2023-12-03,36,10,DEL-001324,Delayed
FAC-0034,EPINEPHRINE,2023-11-27,2023-12-02,5,10,DEL-001325,Delayed
FAC-0034,EPINEPHRINE,2023-12-27,2024-01-06,10,10,DEL-001326,Delayed
FAC-0035,PARACETAMOL,2023-01-01,2023-01-26,25,5000,DEL-001327,Delayed
FAC-0035,PARACETAMOL,2023-01-31,2023-02-01,1,5000,DEL-001328,On-Time
FAC-0035,PARACETAMOL,2023-03-02,2023-03-12,10,5000,DEL-001329,Delayed
FAC-0035,PARACETAMOL,2023-04-01,2023-04-07,6,5000,DEL-001330,Delayed
FAC-0035,PARACETAMOL,2023-05-01,2023-05-22,21,5000,DEL-001331,Delayed
FAC-0035,PARACETAMOL,2023-05-31,2023-06-08,8,5000,DEL-001332,Delayed
FAC-0035,PARACETAMOL,2023-06-30,2023-07-05,5,5000,DEL-001333,Delayed
FAC-0035,PARACETAMOL,2023-07-30,2023-07-30,0,5000,DEL-001334,On-Time
FAC-0035,PARACETAMOL,2023-08-29,2023-10-03,35,5000,DEL-001335,Delayed
FAC-0035,PARACETAMOL,2023-09-28,2023-09-29,1,5000,DEL-001336,On-Time
FAC-0035,PARACETAMOL,2023-10-28,2023-11-09,12,5000,DEL-001337,Delayed
FAC-0035,PARACETAMOL,2023-11-27,2023-12-01,4,5000,DEL-001338,Delayed
FAC-0035,PARACETAMOL,2023-12-27,2024-02-07,42,5000,DEL-001339,Delayed
FAC-0035,RIF_INH,2023-01-01,2023-01-03,2,800,DEL-001340,On-Time
FAC-0035,RIF_INH,2023-01-31,2023-03-07,35,800,DEL-001341,Delayed
FAC-0035,RIF_INH,2023-03-02,2023-04-24,53,800,DEL-001342,Delayed
FAC-0035,RIF_INH,2023-04-01,2023-04-05,4,800,DEL-001343,Delayed
FAC-0035,RIF_INH,2023-05-01,2023-05-02,1,800,DEL-001344,On-Time
FAC-0035,RIF_INH,2023-05-31,2023-06-13,13,800,DEL-001345,Delayed
FAC-0035,RIF_INH,2023-06-30,2023-07-03,3,800,DEL-001346,On-Time
FAC-0035,RIF_INH,2023-07-30,2023-08-04,5,800,DEL-001347,Delayed
FAC-0035,RIF_INH,2023-08-29,2023-09-15,17,800,DEL-001348,Delayed
FAC-0035,RIF_INH,2023-09-28,2023-10-25,27,800,DEL-001349,Delayed
FAC-0035,RIF_INH,2023-10-28,2023-11-09,12,800,DEL-001350,Delayed
FAC-0035,RIF_INH,2023-11-27,2023-12-18,21,800,DEL-001351,Delayed
FAC-0035,RIF_INH,2023-12-27,2023-12-28,1,800,DEL-001352,On-Time
FAC-0035,EPINEPHRINE,2023-01-01,2023-02-02,32,10,DEL-001353,Delayed
FAC-0035,EPINEPHRINE,2023-01-31,2023-02-01,1,10,DEL-001354,On-Time
FAC-0035,EPINEPHRINE,2023-03-02,2023-03-03,1,10,DEL-001355,On-Time
FAC-0035,EPINEPHRINE,2023-04-01,2023-04-04,3,10,DEL-001356,On-Time
FAC-0035,EPINEPHRINE,2023-05-01,2023-05-10,9,10,DEL-001357,Delayed
FAC-0035,EPINEPHRINE,2023-05-31,2023-06-02,2,10,DEL-001358,On-Time
FAC-0035,EPINEPHRINE,2023-06-30,2023-08-02,33,10,DEL-001359,Delayed
FAC-0035,EPINEPHRINE,2023-07-30,2023-08-02,3,10,DEL-001360,On-Time
FAC-0035,EPINEPHRINE,2023-08-29,2023-09-25,27,10,DEL-001361,Delayed
FAC-0035,EPINEPHRINE,2023-09-28,2023-10-30,32,10,DEL-001362,Delayed
FAC-0035,EPINEPHRINE,2023-10-28,2023-11-04,7,10,DEL-001363,Delayed
FAC-0035,EPINEPHRINE,2023-11-27,2023-12-26,29,10,DEL-001364,Delayed
FAC-0035,EPINEPHRINE,2023-12-27,2024-01-17,21,10,DEL-001365,Delayed
FAC-0036,PARACETAMOL,2023-01-01,2023-01-09,8,5000,DEL-001366,Delayed
FAC-0036,PARACETAMOL,2023-01-31,2023-02-25,25,5000,DEL-001367,Delayed
FAC-0036,PARACETAMOL,2023-03-02,2023-03-19,17,5000,DEL-001368,Delayed
FAC-0036,PARACETAMOL,2023-04-01,2023-04-06,5,5000,DEL-001369,Delayed
FAC-0036,PARACETAMOL,2023-05-01,2023-06-27,57,5000,DEL-001370,Delayed
FAC-0036,PARACETAMOL,2023-05-31,2023-06-14,14,5000,DEL-001371,Delayed
FAC-0036,PARACETAMOL,2023-06-30,2023-07-28,28,5000,DEL-001372,Delayed
FAC-0036,PARACETAMOL,2023-07-30,2023-08-07,8,5000,DEL-001373,Delayed
FAC-0036,PARACETAMOL,2023-08-29,2023-09-14,16,5000,DEL-001374,Delayed
FAC-0036,PARACETAMOL,2023-09-28,2023-10-02,4,5000,DEL-001375,Delayed
FAC-0036,PARACETAMOL,2023-10-28,2023-11-02,5,5000,DEL-001376,Delayed
FAC-0036,PARACETAMOL,2023-11-27,2023-12-19,22,5000,DEL-001377,Delayed
FAC-0036,PARACETAMOL,2023-12-27,2024-01-27,31,5000,DEL-001378,Delayed
FAC-0036,RIF_INH,2023-01-01,2023-03-05,63,800,DEL-001379,Delayed
FAC-0036,RIF_INH,2023-01-31,2023-02-10,10,800,DEL-001380,Delayed
FAC-0036,RIF_INH,2023-03-02,2023-03-02,0,800,DEL-001381,On-Time
FAC-0036,RIF_INH,2023-04-01,2023-04-03,2,800,DEL-001382,On-Time
FAC-0036,RIF_INH,2023-05-01,2023-05-03,2,800,DEL-001383,On-Time
FAC-0036,RIF_INH,2023-05-31,2023-07-21,51,800,DEL-001384,Delayed
FAC-0036,RIF_INH,2023-06-30,2023-07-05,5,800,DEL-001385,Delayed
FAC-0036,RIF_INH,2023-07-30,2023-08-04,5,800,DEL-001386,Delayed
FAC-0036,RIF_INH,2023-08-29,2023-10-09,41,800,DEL-001387,Delayed
FAC-0036,RIF_INH,2023-09-28,2023-10-10,12,800,DEL-001388,Delayed
FAC-0036,RIF_INH,2023-10-28,2023-11-03,6,800,DEL-001389,Delayed
FAC-0036,RIF_INH,2023-11-27,2023-11-27,0,800,DEL-001390,On-Time
FAC-0036,RIF_INH,2023-12-27,2023-12-28,1,800,DEL-001391,On-Time
FAC-0036,EPINEPHRINE,2023-01-01,2023-01-04,3,10,DEL-001392,On-Time
FAC-0036,EPINEPHRINE,2023-01-31,2023-02-04,4,10,DEL-001393,Delayed
FAC-0036,EPINEPHRINE,2023-03-02,2023-03-11,9,10,DEL-001394,Delayed
FAC-0036,EPINEPHRINE,2023-04-01,2023-04-14,13,10,DEL-001395,Delayed
FAC-0036,EPINEPHRINE,2023-05-01,2023-05-05,4,10,DEL-001396,Delayed
FAC-0036,EPINEPHRINE,2023-05-31,2023-06-13,13,10,DEL-001397,Delayed
FAC-0036,EPINEPHRINE,2023-06-30,2023-07-08,8,10,DEL-001398,Delayed
FAC-0036,EPINEPHRINE,2023-07-30,2023-08-26,27,10,DEL-001399,Delayed
FAC-0036,EPINEPHRINE,2023-08-29,2023-09-09,11,10,DEL-001400,Delayed
FAC-0036,EPINEPHRINE,2023-09-28,2023-10-08,10,10,DEL-001401,Delayed
FAC-0036,EPINEPHRINE,2023-10-28,2023-11-04,7,10,DEL-001402,Delayed
FAC-0036,EPINEPHRINE,2023-11-27,2023-12-07,10,10,DEL-001403,Delayed
FAC-0036,EPINEPHRINE,2023-12-27,2024-01-01,5,10,DEL-001404,Delayed
FAC-0037,PARACETAMOL,2023-01-01,2023-01-04,3,5000,DEL-001405,On-Time
FAC-0037,PARACETAMOL,2023-01-31,2023-02-10,10,5000,DEL-001406,Delayed
FAC-0037,PARACETAMOL,2023-03-02,2023-03-06,4,5000,DEL-001407,Delayed
FAC-0037,PARACETAMOL,2023-04-01,2023-04-05,4,5000,DEL-001408,Delayed
FAC-0037,PARACETAMOL,2023-05-01,2023-06-07,37,5000,DEL-001409,Delayed
FAC-0037,PARACETAMOL,2023-05-31,2023-06-13,13,5000,DEL-001410,Delayed
FAC-0037,PARACETAMOL,2023-06-30,2023-07-06,6,5000,DEL-001411,Delayed
FAC-0037,PARACETAMOL,2023-07-30,2023-08-12,13,5000,DEL-001412,Delayed
FAC-0037,PARACETAMOL,2023-08-29,2023-09-19,21,5000,DEL-001413,Delayed
FAC-0037,PARACETAMOL,2023-09-28,2023-11-14,47,5000,DEL-001414,Delayed
FAC-0037,PARACETAMOL,2023-10-28,2023-11-06,9,5000,DEL-001415,Delayed
FAC-0037,PARACETAMOL,2023-11-27,2023-11-27,0,5000,DEL-001416,On-Time
FAC-0037,PARACETAMOL,2023-12-27,2024-01-04,8,5000,DEL-001417,Delayed
FAC-0037,RIF_INH,2023-01-01,2023-01-02,1,800,DEL-001418,On-Time
FAC-0037,RIF_INH,2023-01-31,2023-03-12,40,800,DEL-001419,Delayed
FAC-0037,RIF_INH,2023-03-02,2023-03-03,1,800,DEL-001420,On-Time
FAC-0037,RIF_INH,2023-04-01,2023-04-01,0,800,DEL-001421,On-Time
FAC-0037,RIF_INH,2023-05-01,2023-05-28,27,800,DEL-001422,Delayed
FAC-0037,RIF_INH,2023-05-31,2023-06-06,6,800,DEL-001423,Delayed
FAC-0037,RIF_INH,2023-06-30,2023-07-08,8,800,DEL-001424,Delayed
FAC-0037,RIF_INH,2023-07-30,2023-08-05,6,800,DEL-001425,Delayed
FAC-0037,RIF_INH,2023-08-29,2023-09-29,31,800,DEL-001426,Delayed
FAC-0037,RIF_INH,2023-09-28,2023-10-08,10,800,DEL-001427,Delayed
FAC-0037,RIF_INH,2023-10-28,2023-11-04,7,800,DEL-001428,Delayed
FAC-0037,RIF_INH,2023-11-27,2023-11-28,1,800,DEL-001429,On-Time
FAC-0037,RIF_INH,2023-12-27,2024-01-30,34,800,DEL-001430,Delayed
FAC-0037,EPINEPHRINE,2023-01-01,2023-01-04,3,10,DEL-001431,On-Time
FAC-0037,EPINEPHRINE,2023-01-31,2023-03-04,32,10,DEL-001432,Delayed
FAC-0037,EPINEPHRINE,2023-03-02,2023-03-02,0,10,DEL-001433,On-Time
FAC-0037,EPINEPHRINE,2023-04-01,2023-04-25,24,10,DEL-001434,Delayed
FAC-0037,EPINEPHRINE,2023-05-01,2023-05-07,6,10,DEL-001435,Delayed
FAC-0037,EPINEPHRINE,2023-05-31,2023-07-21,51,10,DEL-001436,Delayed
FAC-0037,EPINEPHRINE,2023-06-30,2023-07-21,21,10,DEL-001437,Delayed
FAC-0037,EPINEPHRINE,2023-07-30,2023-07-31,1,10,DEL-001438,On-Time
FAC-0037,EPINEPHRINE,2023-08-29,2023-08-30,1,10,DEL-001439,On-Time
FAC-0037,EPINEPHRINE,2023-09-28,2023-10-02,4,10,DEL-001440,Delayed
FAC-0037,EPINEPHRINE,2023-10-28,2023-12-08,41,10,DEL-001441,Delayed
FAC-0037,EPINEPHRINE,2023-11-27,2023-12-07,10,10,DEL-001442,Delayed
FAC-0037,EPINEPHRINE,2023-12-27,2024-01-06,10,10,DEL-001443,Delayed
FAC-0038,PARACETAMOL,2023-01-01,2023-02-08,38,5000,DEL-001444,Delayed
FAC-0038,PARACETAMOL,2023-01-31,2023-02-26,26,5000,DEL-001445,Delayed
FAC-0038,PARACETAMOL,2023-03-02,2023-03-27,25,5000,DEL-001446,Delayed
FAC-0038,PARACETAMOL,2023-04-01,2023-05-12,41,5000,DEL-001447,Delayed
FAC-0038,PARACETAMOL,2023-05-01,2023-05-19,18,5000,DEL-001448,Delayed
FAC-0038,PARACETAMOL,2023-05-31,2023-06-28,28,5000,DEL-001449,Delayed
FAC-0038,PARACETAMOL,2023-06-30,2023-07-10,10,5000,DEL-001450,Delayed
FAC-0038,PARACETAMOL,2023-07-30,2023-08-15,16,5000,DEL-001451,Delayed
FAC-0038,PARACETAMOL,2023-08-29,2023-09-19,21,5000,DEL-001452,Delayed
FAC-0038,PARACETAMOL,2023-09-28,2023-10-08,10,5000,DEL-001453,Delayed
FAC-0038,PARACETAMOL,2023-10-28,2023-12-04,37,5000,DEL-001454,Delayed
FAC-0038,PARACETAMOL,2023-11-27,2024-01-18,52,5000,DEL-001455,Delayed
FAC-0038,PARACETAMOL,2023-12-27,2023-12-31,4,5000,DEL-001456,Delayed
FAC-0038,RIF_INH,2023-01-01,2023-02-10,40,800,DEL-001457,Delayed
FAC-0038,RIF_INH,2023-01-31,2023-02-01,1,800,DEL-001458,On-Time
FAC-0038,RIF_INH,2023-03-02,2023-03-07,5,800,DEL-001459,Delayed
FAC-0038,RIF_INH,2023-04-01,2023-04-19,18,800,DEL-001460,Delayed
FAC-0038,RIF_INH,2023-05-01,2023-06-12,42,800,DEL-001461,Delayed
FAC-0038,RIF_INH,2023-05-31,2023-08-18,79,800,DEL-001462,Delayed
FAC-0038,RIF_INH,2023-06-30,2023-07-22,22,800,DEL-001463,Delayed
FAC-0038,RIF_INH,2023-07-30,2023-07-31,1,800,DEL-001464,On-Time
FAC-0038,RIF_INH,2023-08-29,2023-10-01,33,800,DEL-001465,Delayed
FAC-0038,RIF_INH,2023-09-28,2023-10-03,5,800,DEL-001466,Delayed
FAC-0038,RIF_INH,2023-10-28,2023-11-02,5,800,DEL-001467,Delayed
FAC-0038,RIF_INH,2023-11-27,2023-11-29,2,800,DEL-001468,On-Time
FAC-0038,RIF_INH,2023-12-27,2024-01-10,14,800,DEL-001469,Delayed
FAC-0038,EPINEPHRINE,2023-01-01,2023-01-09,8,10,DEL-001470,Delayed
FAC-0038,EPINEPHRINE,2023-01-31,2023-03-16,44,10,DEL-001471,Delayed
FAC-0038,EPINEPHRINE,2023-03-02,2023-03-29,27,10,DEL-001472,Delayed
FAC-0038,EPINEPHRINE,2023-04-01,2023-04-10,9,10,DEL-001473,Delayed
FAC-0038,EPINEPHRINE,2023-05-01,2023-05-08,7,10,DEL-001474,Delayed
FAC-0038,EPINEPHRINE,2023-05-31,2023-06-15,15,10,DEL-001475,Delayed
FAC-0038,EPINEPHRINE,2023-06-30,2023-07-06,6,10,DEL-001476,Delayed
FAC-0038,EPINEPHRINE,2023-07-30,2023-07-31,1,10,DEL-001477,On-Time
FAC-0038,EPINEPHRINE,2023-08-29,2023-09-07,9,10,DEL-001478,Delayed
FAC-0038,EPINEPHRINE,2023-09-28,2023-10-04,6,10,DEL-001479,Delayed
FAC-0038,EPINEPHRINE,2023-10-28,2023-11-25,28,10,DEL-001480,Delayed
FAC-0038,EPINEPHRINE,2023-11-27,2023-12-20,23,10,DEL-001481,Delayed
FAC-0038,EPINEPHRINE,2023-12-27,2024-01-01,5,10,DEL-001482,Delayed
FAC-0039,PARACETAMOL,2023-01-01,2023-02-13,43,5000,DEL-001483,Delayed
FAC-0039,PARACETAMOL,2023-01-31,2023-02-17,17,5000,DEL-001484,Delayed
FAC-0039,PARACETAMOL,2023-03-02,2023-05-06,65,5000,DEL-001485,Delayed
FAC-0039,PARACETAMOL,2023-04-01,2023-05-03,32,5000,DEL-001486,Delayed
FAC-0039,PARACETAMOL,2023-05-01,2023-06-20,50,5000,DEL-001487,Delayed
FAC-0039,PARACETAMOL,2023-05-31,2023-08-08,69,5000,DEL-001488,Delayed
FAC-0039,PARACETAMOL,2023-06-30,2023-07-11,11,5000,DEL-001489,Delayed
FAC-0039,PARACETAMOL,2023-07-30,2023-08-22,23,5000,DEL-001490,Delayed
FAC-0039,PARACETAMOL,2023-08-29,2023-09-01,3,5000,DEL-001491,On-Time
FAC-0039,PARACETAMOL,2023-09-28,2023-10-04,6,5000,DEL-001492,Delayed
FAC-0039,PARACETAMOL,2023-10-28,2023-11-01,4,5000,DEL-001493,Delayed
FAC-0039,PARACETAMOL,2023-11-27,2023-12-10,13,5000,DEL-001494,Delayed
FAC-0039,PARACETAMOL,2023-12-27,2024-01-23,27,5000,DEL-001495,Delayed
FAC-0039,RIF_INH,2023-01-01,2023-01-19,18,800,DEL-001496,Delayed
FAC-0039,RIF_INH,2023-01-31,2023-01-31,0,800,DEL-001497,On-Time
FAC-0039,RIF_INH,2023-03-02,2023-03-07,5,800,DEL-001498,Delayed
FAC-0039,RIF_INH,2023-04-01,2023-04-28,27,800,DEL-001499,Delayed
FAC-0039,RIF_INH,2023-05-01,2023-05-23,22,800,DEL-001500,Delayed
FAC-0039,RIF_INH,2023-05-31,2023-06-06,6,800,DEL-001501,Delayed
FAC-0039,RIF_INH,2023-06-30,2023-07-07,7,800,DEL-001502,Delayed
FAC-0039,RIF_INH,2023-07-30,2023-08-31,32,800,DEL-001503,Delayed
FAC-0039,RIF_INH,2023-08-29,2023-09-13,15,800,DEL-001504,Delayed
FAC-0039,RIF_INH,2023-09-28,2023-10-17,19,800,DEL-001505,Delayed
FAC-0039,RIF_INH,2023-10-28,2023-11-09,12,800,DEL-001506,Delayed
FAC-0039,RIF_INH,2023-11-27,2023-12-26,29,800,DEL-001507,Delayed
FAC-0039,RIF_INH,2023-12-27,2024-02-13,48,800,DEL-001508,Delayed
FAC-0039,EPINEPHRINE,2023-01-01,2023-03-15,73,10,DEL-001509,Delayed
FAC-0039,EPINEPHRINE,2023-01-31,2023-02-24,24,10,DEL-001510,Delayed
FAC-0039,EPINEPHRINE,2023-03-02,2023-03-13,11,10,DEL-001511,Delayed
FAC-0039,EPINEPHRINE,2023-04-01,2023-04-04,3,10,DEL-001512,On-Time
FAC-0039,EPINEPHRINE,2023-05-01,2023-05-01,0,10,DEL-001513,On-Time
FAC-0039,EPINEPHRINE,2023-05-31,2023-08-06,67,10,DEL-001514,Delayed
FAC-0039,EPINEPHRINE,2023-06-30,2023-07-29,29,10,DEL-001515,Delayed
FAC-0039,EPINEPHRINE,2023-07-30,2023-08-09,10,10,DEL-001516,Delayed
FAC-0039,EPINEPHRINE,2023-08-29,2023-09-18,20,10,DEL-001517,Delayed
FAC-0039,EPINEPHRINE,2023-09-28,2023-11-08,41,10,DEL-001518,Delayed
FAC-0039,EPINEPHRINE,2023-10-28,2024-01-20,84,10,DEL-001519,Delayed
FAC-0039,EPINEPHRINE,2023-11-27,2023-12-01,4,10,DEL-001520,Delayed
FAC-0039,EPINEPHRINE,2023-12-27,2024-01-15,19,10,DEL-001521,Delayed
FAC-0040,PARACETAMOL,2023-01-01,2023-01-18,17,5000,DEL-001522,Delayed
FAC-0040,PARACETAMOL,2023-01-31,2023-03-22,50,5000,DEL-001523,Delayed
FAC-0040,PARACETAMOL,2023-03-02,2023-03-17,15,5000,DEL-001524,Delayed
FAC-0040,PARACETAMOL,2023-04-01,2023-04-11,10,5000,DEL-001525,Delayed
FAC-0040,PARACETAMOL,2023-05-01,2023-05-13,12,5000,DEL-001526,Delayed
FAC-0040,PARACETAMOL,2023-05-31,2023-06-03,3,5000,DEL-001527,On-Time
FAC-0040,PARACETAMOL,2023-06-30,2023-07-12,12,5000,DEL-001528,Delayed
FAC-0040,PARACETAMOL,2023-07-30,2023-08-20,21,5000,DEL-001529,Delayed
FAC-0040,PARACETAMOL,2023-08-29,2023-09-01,3,5000,DEL-001530,On-Time
FAC-0040,PARACETAMOL,2023-09-28,2023-10-27,29,5000,DEL-001531,Delayed
FAC-0040,PARACETAMOL,2023-10-28,2023-10-29,1,5000,DEL-001532,On-Time
FAC-0040,PARACETAMOL,2023-11-27,2023-12-02,5,5000,DEL-001533,Delayed
FAC-0040,PARACETAMOL,2023-12-27,2023-12-28,1,5000,DEL-001534,On-Time
FAC-0040,RIF_INH,2023-01-01,2023-01-01,0,800,DEL-001535,On-Time
FAC-0040,RIF_INH,2023-01-31,2023-03-12,40,800,DEL-001536,Delayed
FAC-0040,RIF_INH,2023-03-02,2023-03-05,3,800,DEL-001537,On-Time
FAC-0040,RIF_INH,2023-04-01,2023-04-08,7,800,DEL-001538,Delayed
FAC-0040,RIF_INH,2023-05-01,2023-05-11,10,800,DEL-001539,Delayed
FAC-0040,RIF_INH,2023-05-31,2023-06-01,1,800,DEL-001540,On-Time
FAC-0040,RIF_INH,2023-06-30,2023-07-03,3,800,DEL-001541,On-Time
FAC-0040,RIF_INH,2023-07-30,2023-08-02,3,800,DEL-001542,On-Time
FAC-0040,RIF_INH,2023-08-29,2023-09-02,4,800,DEL-001543,Delayed
FAC-0040,RIF_INH,2023-09-28,2023-10-05,7,800,DEL-001544,Delayed
FAC-0040,RIF_INH,2023-10-28,2023-11-01,4,800,DEL-001545,Delayed
FAC-0040,RIF_INH,2023-11-27,2023-12-15,18,800,DEL-001546,Delayed
FAC-0040,RIF_INH,2023-12-27,2024-01-03,7,800,DEL-001547,Delayed
FAC-0040,EPINEPHRINE,2023-01-01,2023-01-06,5,10,DEL-001548,Delayed
FAC-0040,EPINEPHRINE,2023-01-31,2023-02-02,2,10,DEL-001549,On-Time
FAC-0040,EPINEPHRINE,2023-03-02,2023-03-17,15,10,DEL-001550,Delayed
FAC-0040,EPINEPHRINE,2023-04-01,2023-04-06,5,10,DEL-001551,Delayed
FAC-0040,EPINEPHRINE,2023-05-01,2023-05-06,5,10,DEL-001552,Delayed
FAC-0040,EPINEPHRINE,2023-05-31,2023-07-06,36,10,DEL-001553,Delayed
FAC-0040,EPINEPHRINE,2023-06-30,2023-06-30,0,10,DEL-001554,On-Time
FAC-0040,EPINEPHRINE,2023-07-30,2023-08-04,5,10,DEL-001555,Delayed
FAC-0040,EPINEPHRINE,2023-08-29,2023-09-08,10,10,DEL-001556,Delayed
FAC-0040,EPINEPHRINE,2023-09-28,2023-10-13,15,10,DEL-001557,Delayed
FAC-0040,EPINEPHRINE,2023-10-28,2023-11-11,14,10,DEL-001558,Delayed
FAC-0040,EPINEPHRINE,2023-11-27,2023-11-30,3,10,DEL-001559,On-Time
FAC-0040,EPINEPHRINE,2023-12-27,2023-12-27,0,10,DEL-001560,On-Time
FAC-0041,PARACETAMOL,2023-01-01,2023-01-18,17,5000,DEL-001561,Delayed
FAC-0041,PARACETAMOL,2023-01-31,2023-02-14,14,5000,DEL-001562,Delayed
FAC-0041,PARACETAMOL,2023-03-02,2023-03-03,1,5000,DEL-001563,On-Time
FAC-0041,PARACETAMOL,2023-04-01,2023-04-12,11,5000,DEL-001564,Delayed
FAC-0041,PARACETAMOL,2023-05-01,2023-05-04,3,5000,DEL-001565,On-Time
FAC-0041,PARACETAMOL,2023-05-31,2023-06-01,1,5000,DEL-001566,On-Time
FAC-0041,PARACETAMOL,2023-06-30,2023-07-13,13,5000,DEL-001567,Delayed
FAC-0041,PARACETAMOL,2023-07-30,2023-08-16,17,5000,DEL-001568,Delayed
FAC-0041,PARACETAMOL,2023-08-29,2023-09-13,15,5000,DEL-001569,Delayed
FAC-0041,PARACETAMOL,2023-09-28,2023-10-03,5,5000,DEL-001570,Delayed
FAC-0041,PARACETAMOL,2023-10-28,2023-11-11,14,5000,DEL-001571,Delayed
FAC-0041,PARACETAMOL,2023-11-27,2023-12-06,9,5000,DEL-001572,Delayed
FAC-0041,PARACETAMOL,2023-12-27,2024-01-07,11,5000,DEL-001573,Delayed
FAC-0041,RIF_INH,2023-01-01,2023-01-21,20,800,DEL-001574,Delayed
FAC-0041,RIF_INH,2023-01-31,2023-02-14,14,800,DEL-001575,Delayed
FAC-0041,RIF_INH,2023-03-02,2023-03-17,15,800,DEL-001576,Delayed
FAC-0041,RIF_INH,2023-04-01,2023-04-27,26,800,DEL-001577,Delayed
FAC-0041,RIF_INH,2023-05-01,2023-05-08,7,800,DEL-001578,Delayed
FAC-0041,RIF_INH,2023-05-31,2023-06-11,11,800,DEL-001579,Delayed
FAC-0041,RIF_INH,2023-06-30,2023-07-16,16,800,DEL-001580,Delayed
FAC-0041,RIF_INH,2023-07-30,2023-08-27,28,800,DEL-001581,Delayed
FAC-0041,RIF_INH,2023-08-29,2023-09-02,4,800,DEL-001582,Delayed
FAC-0041,RIF_INH,2023-09-28,2023-10-21,23,800,DEL-001583,Delayed
FAC-0041,RIF_INH,2023-10-28,2023-11-02,5,800,DEL-001584,Delayed
FAC-0041,RIF_INH,2023-11-27,2023-12-03,6,800,DEL-001585,Delayed
FAC-0041,RIF_INH,2023-12-27,2024-01-04,8,800,DEL-001586,Delayed
FAC-0041,EPINEPHRINE,2023-01-01,2023-01-02,1,10,DEL-001587,On-Time
FAC-0041,EPINEPHRINE,2023-01-31,2023-03-06,34,10,DEL-001588,Delayed
FAC-0041,EPINEPHRINE,2023-03-02,2023-04-02,31,10,DEL-001589,Delayed
FAC-0041,EPINEPHRINE,2023-04-01,2023-05-20,49,10,DEL-001590,Delayed
FAC-0041,EPINEPHRINE,2023-05-01,2023-05-15,14,10,DEL-001591,Delayed
FAC-0041,EPINEPHRINE,2023-05-31,2023-06-18,18,10,DEL-001592,Delayed
FAC-0041,EPINEPHRINE,2023-06-30,2023-07-05,5,10,DEL-001593,Delayed
FAC-0041,EPINEPHRINE,2023-07-30,2023-07-30,0,10,DEL-001594,On-Time
FAC-0041,EPINEPHRINE,2023-08-29,2023-09-19,21,10,DEL-001595,Delayed
FAC-0041,EPINEPHRINE,2023-09-28,2023-10-01,3,10,DEL-001596,On-Time
FAC-0041,EPINEPHRINE,2023-10-28,2023-11-01,4,10,DEL-001597,Delayed
FAC-0041,EPINEPHRINE,2023-11-27,2024-02-14,79,10,DEL-001598,Delayed
FAC-0041,EPINEPHRINE,2023-12-27,2023-12-29,2,10,DEL-001599,On-Time
FAC-0042,PARACETAMOL,2023-01-01,2023-01-01,0,5000,DEL-001600,On-Time
